PCA1,PCA2,x_new,y_new,hdbscan_cluster,dbscan_pca,dbscan_tsne_cosine,dbscan_tsne_euclidean,dbscan_tsne_manhattan,dbscan_umap_cosine,dbscan_umap_euclidean,dbscan_umap_manhattan,kmeans_pca,kmeans_tsne_cosine,kmeans_tsne_euclidean,kmeans_tsne_manhattan,kmeans_umap_cosine,kmeans_umap_euclidean,kmeans_umap_manhattan,TSNE1_cosine,TSNE1_euclidean,TSNE1_manhattan,TSNE2_cosine,TSNE2_euclidean,TSNE2_manhattan,UMAP1_cosine,UMAP1_euclidean,UMAP1_manhattan,UMAP2_cosine,UMAP2_euclidean,UMAP2_manhattan,sentiment_processed_comment,vader_neg,vader_neu,vader_pos,vader_compound,transformer_label,transformer_score,valencia,arousal,interpretacion,bert_result,roberta_result,distilbert_result,albert_result,Comment,processed_comment,headline,section,keywords
2.9913952,0.16140583,14.349612,7.469812,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,0,-3.748036,13.547457,36.132126,-56.112682,-4.8827314,8.984786,7.3413363,9.932381,3.1114738,5.708308,5.93805,6.1079226,0.3612,0.195,0.543,0.262,0.3612,1 star,0.37546056509017944,0.3612,0.067,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,"I agree with most of what was said.  However, the governors of each state could have done, and should do the right thing.  Luckily, Gov. Cuomo paid no attention to tRump's madness.",agree say however governor state could do right thing luckily gov cuomo pay attention trump madness,The Deadly Delusions of Mad King Donald,Opinion,No topic assigned
3.3174045,-5.19925,14.919492,9.066946,-1,-1,-1,-1,-1,1,0,0,0,1,1,1,2,1,1,-57.386784,13.305815,27.360558,-18.199924,-30.967648,2.1931994,4.595737,9.83452,3.8662384,3.877162,3.7914774,4.814045,-0.4404,0.162,0.838,0.0,-0.4404,1 star,0.6075843572616577,-0.4404,-0.162,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Positivo,"Peter Navarro is only making a fool of himself knowing nothing about science.
It is only a noise from another of trump`s peon.
Dr. Fauci will continue doing his upscale research .",peter navarro make fool know nothing science noise another trumps peon dr fauci continue upscale research,"After Attacks From Trump Aides, Fauci Says ‘Let’s Stop This Nonsense’ and Focus on Virus",U.S.,No topic assigned
5.167432,-0.07508191,15.694467,8.150163,15,0,-1,-1,-1,2,0,0,0,0,0,0,0,0,2,29.42263,-35.455097,-20.779173,-30.33714,-25.313461,11.358259,7.461386,11.400696,4.943305,8.30294,7.045308,7.5480113,0.2732,0.0,0.84,0.16,0.2732,1 star,0.5327929854393005,0.2732,0.16,Sentimiento positivo y emocionado,Muy negativo,Negativo,Negativo,Positivo,"lots of attempted censorship. Trump tells lies. Even if his relatives are lying, they should be heard as well. His rules.",lot attempt censorship trump tell lie even relative lie hear well rule,Trump Family Asks Court to Stop Publication of Tell-All by President’s Niece,U.S.,6_trump_barr_fire_parscale
-8.289444,-1.9840248,11.643665,8.199295,6,-1,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-34.399384,55.12115,-20.145773,42.470093,4.8508825,60.659008,2.0740683,7.033413,5.271737,3.4946427,4.7944236,3.1489353,0.3612,0.0,0.8,0.2,0.3612,4 stars,0.3996403217315674,0.3612,0.2,Sentimiento positivo y emocionado,Positivo,Neutral,Positivo,Positivo,"I have had quite enough ""Hamilton"" bloviation and this paper's fixation with hip hop to last me a lifetime.  Thank you.",quite enough hamilton bloviation paper fixation hip hop last lifetime thank,Debating ‘Hamilton’ as It Shifts From Stage to Screen,Movies,0_thank_eat_last_puzzle
-6.316995,-4.198355,11.627265,7.73212,6,-1,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-38.23417,63.79879,-15.466438,43.263813,31.65753,68.8926,1.9416643,6.96834,4.6000714,3.718688,5.206333,2.3456657,0.2732,0.0,0.807,0.193,0.2732,5 stars,0.38671308755874634,0.2732,0.193,Sentimiento positivo y emocionado,Muy positivo,Neutral,Positivo,Positivo,"Only one Riesling from the Finger Lakes of NY?

Mr. Asimov, you need to get out more often as there are a number of fine quality Rieslings and other wines to be had from here.",one riesle finger lake ny mr asimov need get often number fine quality riesling wine,10 Reasons You Should Give Riesling Another Look,Food,0_thank_eat_last_puzzle
-4.1274977,0.5836388,13.262492,6.5943336,7,6,-1,-1,-1,1,0,0,1,1,2,2,2,2,1,-5.21889,10.941305,10.1242895,51.74025,16.40633,27.987328,4.1660657,10.359513,4.725016,4.0181174,3.2374442,4.4399285,-0.4767,0.462,0.342,0.197,-0.4767,1 star,0.739761233329773,-0.4767,-0.265,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,"The shame is that he is so entertaining, our comments are just insinuating how boring this book content is.",shame entertain comment insinuate boring book content,Mary Trump’s Book Accuses the President of Embracing ‘Cheating as a Way of Life’,U.S.,2_nazi_movement_statue_white
4.241773,-5.200193,14.889165,9.158885,-1,-1,-1,-1,-1,2,0,0,0,2,0,1,0,0,2,64.277084,-8.202512,15.246956,-25.794725,-21.93238,-0.54647696,7.235231,10.143101,4.6508155,7.2705173,7.3338404,7.9573336,0.1531,0.0,0.849,0.151,0.1531,1 star,0.583130955696106,0.1531,0.151,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,Fact checking should be done on the fly.  Trump should be slapped in real time until he storms off the stage.,fact checking do fly trump slap real time storm stage,Biden Should Not Debate Trump Unless …,Opinion,No topic assigned
1.4172807,6.933468,14.580118,5.2664123,5,-1,-1,-1,-1,2,0,0,2,2,0,1,1,2,2,59.363228,-66.8717,58.43075,31.03837,3.0267956,4.7881484,5.062743,13.089125,6.7252884,9.779599,6.379377,8.335966,0.8555,0.0,0.488,0.512,0.8555,1 star,0.5140559673309326,0.8555,0.512,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,"actually, freedom from religion, the establishment clause, is our ""first freedom"" as pompeo apparently enumerates them.",actually freedom religion establishment clause first freedom pompeo apparently enumerate,"Pompeo’s Human Rights Panel Could Hurt L.G.B.T. and Women’s Rights, Critics Say",U.S.,1_slave_right_slavery_native
-2.6340108,1.8450313,14.166861,6.280962,5,1,-1,-1,-1,2,0,0,2,2,0,1,1,1,2,37.284473,-9.660118,19.455194,38.884594,-31.662802,-46.5251,3.1533678,7.922513,6.779788,7.939675,6.6771426,5.7304835,-0.1027,0.08,0.92,0.0,-0.1027,1 star,0.6493213772773743,-0.1027,-0.08,Sentimiento negativo y calmado,Muy negativo,Neutral,Negativo,Positivo,"The Oklahoma Land Rush of 1889 has been reversed. Now, Oklahoma's Native Americans  can offer the non natives, squatting on 2 million acres of reservation land, a deal. Pay up.",oklahoma land rush reverse oklahomas native americans offer non native squat million acre reservation land deal pay,Landmark Supreme Court Ruling Affirms Native American Rights in Oklahoma,U.S.,1_slave_right_slavery_native
3.0740063,-3.3203585,16.022419,8.748932,15,-1,-1,-1,-1,2,0,0,0,0,2,1,0,0,0,38.261703,-12.611093,-1.2068231,-53.34542,35.186718,-28.19416,8.105485,8.96561,3.6202123,7.1051216,7.750781,8.260916,-0.8126,0.402,0.598,0.0,-0.8126,1 star,0.5244050025939941,-0.8126,-0.402,Sentimiento negativo y calmado,Muy negativo,Neutral,Negativo,Positivo,"""Mr. Trump appeared to contradict Mr. Barr and distance himself from the firing, saying he was 'not involved.'""

Also appears to contradict the ""Personally Fires"" part of headline from 4:49 p.m.",mr trump appear contradict mr barr distance firing say involve also appear contradict personally fire part headline pm,Trump Fires U.S. Attorney in New York Who Investigated His Inner Circle,New York,6_trump_barr_fire_parscale
-6.9780955,-1.5915855,12.032291,8.408827,6,-1,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-71.19486,70.45601,1.8369857,20.311136,-36.985504,75.895164,2.53038,9.495461,3.0178142,4.4303904,2.7338715,3.6773312,0.6124,0.0,0.706,0.294,0.6124,4 stars,0.341767817735672,0.6124,0.294,Sentimiento positivo y emocionado,Positivo,Neutral,Positivo,Positivo,This is some low-effort/quality content. The 30+ years old Pomodoro Technique is about as novel and interesting as discussing how essential REM sleep is to quality rest.,loweffortquality content year old pomodoro technique novel interesting discuss essential rem sleep quality rest,This Time-Management Trick Changed My Whole Relationship With Time,Magazine,0_thank_eat_last_puzzle
4.434755,0.8596161,15.99244,8.168849,-1,0,-1,-1,-1,2,0,0,0,0,0,0,0,0,2,39.78737,-21.747458,-36.844456,-27.361336,-31.939945,-9.888049,7.8140755,10.990214,5.143158,8.168758,7.7780304,8.562249,0.9509,0.0,0.401,0.599,0.9509,4 stars,0.3101540803909302,0.9509,0.599,Sentimiento positivo y emocionado,Positivo,Neutral,Negativo,Negativo,"Republicans value loyalty.  Following Trump shows loyalty.  It is not complicated.  Showing loyalty by not wearing a mask, is more important than saving lives in a rather abstract way.",republicans value loyalty follow trump show loyalty complicated show loyalty wear mask important save life rather abstract way,How America Lost the War on Covid-19,Opinion,No topic assigned
3.1159647,-1.9353566,15.583333,8.1096325,15,-1,-1,-1,-1,2,0,0,0,2,2,1,1,1,2,27.653805,3.8390892,-1.0126973,29.786835,5.0372458,2.8192306,4.439146,8.845941,5.3935547,7.665194,6.0107946,6.3138003,0.2263,0.0,0.872,0.128,0.2263,1 star,0.8194370269775391,0.2263,0.128,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,NASCAR is a privately held company.  What it chooses to allow at its events is entirely its own call.  Trump's opinion is irrelevant one way or the other.,nascar privately hold company choose allow event entirely call trump opinion irrelevant one way,Trump Adds to Playbook of Stoking White Fear and Resentment,U.S.,6_trump_barr_fire_parscale
-3.0525577,-1.2811203,12.925253,7.180859,3,2,-1,-1,-1,1,0,0,1,1,2,2,2,2,1,-49.681297,9.645598,7.1288524,49.752155,10.543817,36.44249,3.692288,10.306154,4.6747484,3.1368904,3.56086,4.5414114,0.0,0.0,1.0,0.0,0.0,3 stars,0.3746030032634735,0.0,0.0,Sentimiento neutro.,Neutral,Neutral,Negativo,Negativo,"It might be likely the physical world defies a complete formal theory. Godel showed this to be the case with mathematics, for example.",might likely physical world defy complete formal theory godel show case mathematic example,The Rebel Physicist on the Hunt for a Better Story Than Quantum Mechanics,Magazine,4_people_vs_word_aspect
3.162047,-4.8332,15.516388,8.360024,15,-1,-1,-1,-1,2,0,0,0,0,0,2,0,0,2,51.836025,-24.78122,26.740181,-32.442245,-9.965654,19.448154,7.920565,10.866424,4.6618896,7.895645,7.2446766,7.8823166,0.3612,0.0,0.828,0.172,0.3612,2 stars,0.4010799825191498,0.3612,0.172,Sentimiento positivo y emocionado,Negativo,Neutral,Negativo,Negativo,Just once I would like to see Trump keep his big yap shut and his mind open instead of the other way around.,would like see trump keep big yap shut mind open instead way around,‘Their Goal Is the End of America’,Podcasts,6_trump_barr_fire_parscale
-5.3639345,-0.029869925,12.065493,6.719397,4,4,-1,-1,-1,1,0,0,1,1,0,2,2,1,1,-18.64797,-46.51023,35.171978,24.025854,7.695743,38.01472,3.822792,8.300723,2.9754536,5.3603425,3.2237608,4.490821,0.7647,0.0,0.511,0.489,0.7647,5 stars,0.4030936658382416,0.7647,0.489,Sentimiento positivo y emocionado,Muy positivo,Neutral,Positivo,Positivo,"Fine the wealthy in their own lifetimes who ""built up businesses"" without paying their employees a living wage or standard first-world benefits.",fine wealthy lifetime build business without pay employee living wage standard firstworld benefit,Tax the Rich and Their Heirs,Opinion,3_brooklyn_work_people_wealthy
3.4467087,3.3029969,16.199593,7.884073,12,5,-1,-1,-1,1,0,1,2,2,2,1,1,2,0,8.767705,6.091251,3.5519974,11.592522,64.10745,-13.616119,4.0234756,12.271,1.766427,6.5880704,4.096587,6.9965506,0.6486,0.0,0.531,0.469,0.6486,4 stars,0.41879087686538696,0.6486,0.469,Sentimiento positivo y emocionado,Positivo,Neutral,Positivo,Positivo,How is this news? It’s been pretty well established now that police are the enforcers of the Republican establishment.,news pretty well establish police enforcer republican establishment,How Do the Police Actually Spend Their Time?,The Upshot,9_republicans_republican_gop_party
-5.634584,-0.6826641,13.826366,6.44007,7,4,-1,-1,-1,1,0,0,1,1,2,1,2,2,1,-50.839985,4.0212917,19.136435,62.63641,35.26638,-18.659315,3.736275,10.308124,4.438895,4.111783,2.95272,4.1777377,-0.8126,0.512,0.488,0.0,-0.8126,1 star,0.5098296403884888,-0.8126,-0.512,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,"Unfortunately for them adding this bizarre accessory still won't give their life meaning or their pathetic ""movement"" any substance.",unfortunately add bizarre accessory still give life meaning pathetic movement substance,What Do You Do When Extremism Comes for the Hawaiian Shirt?,Style,2_nazi_movement_statue_white
4.152052,-5.132396,15.780877,8.275134,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,0,0,23.717234,-42.219707,-15.039805,-31.401115,-24.293009,14.669895,7.487561,11.406844,4.3561535,7.921944,7.045258,7.7713137,-0.1779,0.175,0.825,0.0,-0.1779,1 star,0.8204087615013123,-0.1779,-0.175,Sentimiento negativo y calmado,Muy negativo,Neutral,Negativo,Positivo,I am all for that Trump release your tax returns. At this point we know there must be something to hide.,trump release tax return point know must something hide,Biden Should Not Debate Trump Unless …,Opinion,No topic assigned
2.3960896,0.6253839,15.372483,6.478547,10,-1,-1,-1,-1,2,0,0,0,2,2,0,1,0,2,24.350876,-33.348206,-30.522669,-2.0906785,22.703226,-7.371952,6.054037,12.204976,5.781608,8.415944,7.9461584,7.6684628,0.688,0.0,0.696,0.304,0.688,5 stars,0.6248419880867004,0.688,0.304,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,Really glad the significance of Maricopa County in electoral politics is finally getting attention. Young Latino voters are a force to be reckoned with.,really glad significance maricopa county electoral politic finally get attention young latino voter force reckon,There’s a Reason Trump Is Fighting Hard for Arizona,U.S.,12_voter_vote_model_voting
-0.4519216,-2.1369903,12.069632,6.7346525,4,-1,-1,-1,-1,0,0,0,1,2,0,2,0,0,0,37.553936,-44.500748,-9.489264,-13.0274725,-18.896797,16.404715,6.645745,11.09073,4.269013,7.0563927,6.1937776,6.1581974,0.3612,0.0,0.762,0.238,0.3612,5 stars,0.3771580159664154,0.3612,0.238,Sentimiento positivo y emocionado,Muy positivo,Neutral,Negativo,Positivo,Is the Five-Day Office Week Over? Only if the wealthy powers that be decide it won't affect their bottom line.,fiveday office week wealthy power decide affect bottom line,Is the Five-Day Office Week Over?,The Upshot,3_brooklyn_work_people_wealthy
-2.6447556,-1.4415451,12.565476,7.203064,3,2,-1,-1,-1,0,0,0,1,1,0,2,1,0,2,-7.194022,-6.96699,0.5017876,5.0225453,-7.3825,13.872037,5.5041604,10.272628,4.7037425,6.617721,6.3956947,6.3125362,0.659,0.0,0.671,0.329,0.659,4 stars,0.4253091514110565,0.659,0.329,Sentimiento positivo y emocionado,Positivo,Neutral,Positivo,Negativo,"Ouch.  This is a bit more visceral than thoughtful, with multiple analogies than don't really fit the situation or with each other.  Sometimes, deadlines just come too quickly...",ouch bit visceral thoughtful multiple analogy really fit situation sometimes deadline come quickly,Reading Orwell for the Fourth of July,Opinion,4_people_vs_word_aspect
-1.8272743,4.345952,14.2193,5.390092,5,-1,-1,-1,-1,2,0,0,2,2,2,1,1,1,2,41.557346,-46.189236,9.610741,18.4254,25.145506,-56.32139,2.4106538,7.0665984,7.3860674,8.125933,6.4276156,5.8829737,0.8126,0.0,0.619,0.381,0.8126,5 stars,0.5883978605270386,0.8126,0.381,Sentimiento positivo y emocionado,Muy positivo,Neutral,Negativo,Positivo,"Bret's standard, ""a more perfect union"" is subjective.  Today, as in the past, there are people who view an all white, Christian America a perfect union.",bret standard perfect union subjective today past people view white christian america perfect union,After the Statues Fall,Opinion,1_slave_right_slavery_native
-5.464191,-3.9396925,13.778911,8.542443,-1,-1,-1,-1,-1,0,0,0,1,0,1,0,2,1,0,-22.53655,33.02599,-61.696075,-22.535671,-15.41367,-26.340494,5.309045,9.622312,2.9137104,4.7352552,4.298292,5.585953,-0.296,0.167,0.833,0.0,-0.296,1 star,0.2560589611530304,-0.296,-0.167,Sentimiento negativo y calmado,Muy negativo,Neutral,Positivo,Positivo,"Magical thinking by owners and players expecting to avoid the virus.  

The 60 game season will not make it to the finish line.",magical thinking owner player expect avoid virus game season make finish line,Baseball Avoided a Lost Season. But Bigger Threats May Lie Ahead.,Sports,No topic assigned
-3.7744186,-3.1110587,14.4561405,6.175208,-1,3,-1,-1,-1,1,1,2,1,1,0,2,2,0,0,-14.416788,-2.2472577,15.244957,62.068554,-33.305508,17.303045,1.8139305,7.714824,1.8418306,6.8369637,7.6959686,8.656992,0.2263,0.123,0.702,0.175,0.2263,1 star,0.488905131816864,0.2263,0.05199999999999999,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,"The Chicks took their sweet time deciding to drop ""Dixie"" from their name.  Or just maybe it is pure marketing, just as the photo has the all the spontaneity of a statue.",chick take sweet time decide drop dixie name maybe pure marketing photo spontaneity statue,The Chicks Are Done Caring What People Think,Arts,No topic assigned
-0.22839025,-1.1426281,13.538041,9.1256075,-1,7,-1,-1,-1,3,0,0,1,1,2,0,2,2,1,-43.47908,10.422823,-29.234547,-30.173527,44.349842,-44.46913,1.1209711,11.947845,1.502058,5.54764,2.869538,3.7513943,0.4404,0.0,0.791,0.209,0.4404,5 stars,0.3453346788883209,0.4404,0.209,Sentimiento positivo y emocionado,Muy positivo,Neutral,Negativo,Negativo,along with the next stimulus check the federal goverment should send every taxpayer a complimentary cloth mask.,along next stimulus check federal goverment send every taxpayer complimentary cloth mask,"Trump’s Virus Is Spreading, and His Economy Is Stalling",Opinion,No topic assigned
6.8410144,-2.6044426,15.138564,8.234487,-1,17,-1,-1,-1,2,0,0,0,2,0,1,0,0,2,63.75567,-5.8525343,14.623493,-22.268417,-19.233606,2.6084259,7.2747216,10.151178,4.5478916,7.301422,7.215436,6.9548645,-0.6705,0.364,0.544,0.092,-0.6705,1 star,0.9244228005409241,-0.6705,-0.272,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,"We have to drop everything and march to the White House.
We have to call our politicians and tell them to join the 
march.
Trump will not leave the White House even if he loses.
We are indeed doomed.",drop everything march white house call politician tell join march trump leave white house even lose indeed doom,Where Is the Outrage?,Opinion,No topic assigned
